x,world-population,terrestrial-biosphere-degradation,domesticated-land,coastal-nitrogen,tropical-forest-lost,shrimp-aquaculture,ocean-acidification,marine-fish-capture,stratospheric-ozone,surface-temperature,nitrous-dioxide,methane,carbon-dioxide,international-tourism,telecommunications,transportation,fertilizer-consumption,paper-production,water-use,large-dam,primary-energy-use,foreign-direct-investement,real-gdp,urban-population
1.316505,,,,,,,,,,,,,,,,,,,,,0.440429,,,
1.316957,,,,,,,,,,,,,,,,0.29162,,,,,,,,
1.31776,,,,,,,,,,,,,,,,,,,0.696187,,,,,
1.317924,,,,,,,,,,,,,,,,,,,,0.630835,,,,
1.31798,,,,,,,,,,,,,,,0.045958,,,,,,,,,
1.317982,,,,,,,,,,,,,,,,,,0.355601,,,,,,
1.318111,,,,,,,,,,,,,,,,,0.556057,,,,,,,
1.31824,,,,,,,0.504687,,,,,,,,,,,,,,,,,
1.318333,,,,0.467455,,,,,,,,,,,,,,,,,,,,
1.318441,,,,,,,,0.676709,,,,,,,,,,,,,,,,
1.318847,,,,,,,,,,,,,,0.262601,,,,,,,,,,
1.318948,,,,,,,,,0.222385,,,,,,,,,,,,,,,
1.319004,,,,,,,,,,0.507125,,,,,,,,,,,,,,
1.319147,,,,,,,,,,,,,,,,0.300462,,,,,,,,
1.320311,,,,,,,,,,,,,,,0.04923,,,,,,,,,
1.320673,0.542868,,,,,,,,,,,,,,,,,,,,,,,
1.320769,,,,,,,,,,,,0.759406,,,,,,,,,,,,
1.321399,,,,,,,,,,,,,,,,0.309907,,,,,,,,
1.321516,,,,,,,,,0.206682,,,,,,,,,,,,,,,
1.322217,,,,,,,,,,,,,,,,,,,,,,,,0.431019
1.322369,,,,,,,,,,,,,,,,,,0.370694,,,,,,
1.322498,,,,,,,,,,,,,,,,,0.57115,,,,,,,
1.322594,,,,,,,,,,,,,,,,,,,,,,0.02885,,
1.32285,,,,,,,,,,,,,,,0.04894,,,,,,,,,
1.322857,,,,,,,,,,0.520975,,,,,,,,,,,,,,
1.322955,,,,,,,,,,,,,,,,,,,,,,,0.388918,
1.323187,,,,,,,,,,,,,0.54853,,,,,,,,,,,
1.323576,,,,,,,,,,,,,,,,,,,,0.645303,,,,
1.32362,,,,,,,,,,,,,,,,0.312924,,,,,,,,
1.323872,,,,,,0.023198,,,,,,,,,,,,,,,,,,
1.323986,,,,0.481923,,,,,,,,,,,,,,,,,,,,
1.324005,,,,,0.726366,,,,,,,,,,,,,,,,,,,
1.324059,,,,,,,0.515542,,,,,,,,,,,,,,,,,
1.324084,,,,,,,,,0.190979,,,,,,,,,,,,,,,
1.324717,,,,,,,,,,,,,,,,,,,0.69432,,,,,
1.325312,,,,,,,,,,,,,,,,0.315639,,,,,,,,
1.325326,,,,,,,,,,,,,,,,,,,,,0.451764,,,
1.325498,,,,,,,,,,,,,,,,,0.580588,,,,,,,
1.325963,,,,,,,,,,0.532579,,,,,,,,,,,,,,
1.326135,,,,,,,,,,,,,,,0.049097,,,,,,,,,
1.326328,,,,,,,,,,,,,0.556079,,,,,,,,,,,
1.327029,,,,,,,,,,,,,,0.276448,,,,,,,,,,
1.327101,,,,,,,,,,,0.625832,,,,,,,,,,,,,
1.32725,,,,,,,,,0.188474,,,,,,,,,,,,,,,
1.32726,,,,,,,,0.688672,,,,,,,,,,,,,,,,
1.327595,,,,,,,,,,,,,,,,0.318905,,,,,,,,
1.327919,,,,,,,,,,,,,,,0.052121,,,,,,,,,
1.328223,0.556712,,,,,,,,,,,,,,,,,,,,,,,
1.328301,,,,,,,,,,,,0.772687,,,,,,,,,,,,
1.328338,,,,,,,,,,,,,,,,0.321734,,,,,,,,
1.328801,,0.578079,,,,,,,,,,,,,,,,,,,,,,
1.328923,,,,,,,0.529536,,,,,,,,,,,,,,,,,
1.329227,,,,,,,,,,,,,,,,,,,,0.660399,,,,
1.329637,,,,0.497019,,,,,,,,,,,,,,,,,,,,
1.329682,,,0.73078,,,,,,,,,,,,,,,,,,,,,
1.329739,,,,,,,,,0.20419,,,,,,,,,,,,,,,
1.329767,,,,,,,,,,,,,,,,,,,,,,,,0.444863
1.330065,,,,,,,,,,,,,,,,,0.578083,,,,,,,
1.330422,,,,,,,,,,,,,,,,0.325785,,,,,,,,
1.330752,,,,,,,,,,,,,,,0.053761,,,,,,,,,
1.331459,,,,,,,,,,,,,,,,,,,,,,0.02259,,
1.331596,,,,,,,,,0.219905,,,,,,,,,,,,,,,
1.331702,,,,,,,,,,,,,,,,0.329629,,,,,,,,
1.332205,,,,,,,,,,0.544317,,,,,,,,,,,,,,
1.332244,,,,,,,,,,,,,,,,,,,,,0.465607,,,
1.332254,,,,,,,,,,,,0.784177,,,,,,,,,,,,
1.332278,,,,,,,,0.703766,,,,,,,,,,,,,,,,
1.332748,,,,,,,,,,,,,,,0.05149,,,,,,,,,
1.333038,,,,,,,,,,,,,,,,,,,,,,,0.400885,
1.333062,,,,,,,,,,,,,,,,0.342993,,,,,,,,
1.333246,,,,,,,,,,,,,0.569922,,,,,,,,,,,
1.333615,,,,,,,,,,,,,,,,,,,,0.674864,,,,
1.333922,,,,,,,,,,,,,,,,0.357444,,,,,,,,
1.334086,,,,,,,,,0.234993,,,,,,,,,,,,,,,
1.334283,,,,,,,,,,,,,,,,0.37229,,,,,,,,
1.334657,,,,0.511486,,,,,,,,,,,,,,,,,,,,
1.335011,,,,,,,,,,,,,,,,,,0.370099,,,,,,
1.335193,,,,,,,,,,,,,,,0.049319,,,,,,,,,
1.335218,,,,,,,0.539765,,,,,,,,,,,,,,,,,
1.335774,0.569929,,,,,,,,,,,,,,,,,,,,,,,
1.335858,,,,,,0.032656,,,,,,,,,,,,,,,,,,
1.336053,,,,,,,,,,,,,,,,,,,,,,,,0.458705
1.336101,,,,,,,,,,,,,,,,,,,0.691837,,,,,
1.336461,,,,,,,,,,,,,,,,,0.575471,,,,,,,
1.336575,,,,,,,,,0.250709,,,,,,,,,,,,,,,
1.336624,,,,,0.735197,,,,,,,,,,,,,,,,,,,
1.336738,,,,,,,,,,,,,,,,0.385657,,,,,,,,
1.337262,,,,,,,,,,,,,,,,,,,,,0.480701,,,
1.337619,,0.590671,,,,,,,,,,,,,,,,,,,,,,
1.337634,,,,,,,,,,,,,,,,,0.584387,,,,,,,
1.337934,,,,,,,,0.716978,,,,,,,,,,,,,,,,
1.338,,,,,,,,,,,,,,,,,,,,0.690585,,,,
1.338324,,,,,,,,,,0.554932,,,,,,,,,,,,,,
1.338909,,,,,,,,,,,0.643302,,,,,,,,,,,,,
1.339384,,,,,,,,,,,,0.799041,,,,,,,,,,,,
1.340074,,,,,,,,,,,,,,,,0.365378,,,,,,,,
1.340125,,,,,,,,,,,,,,,,,0.599475,,,,,,,
1.340163,,,,,,,,,,,,,0.584393,,,,,,,,,,,
1.340292,,,,,,,,,,,,,,0.280882,,,,,,,,,,
1.340309,,,,0.525954,,,,,,,,,,,,,,,,,,,,
1.340668,,,,,,,,,,,,,,,,,,0.382682,,,,,,
1.341166,,,,,,,,,,,,,,,0.049038,,,,,,,,,
1.341561,,,,0.530984,,,,,,,,,,,,,,,,,,,,
1.341649,,,,,,,,,,,,,,,,,,,,,0.495794,,,
1.341857,,,,,,,,,,,,,,,,,,,,,,,0.412848,
1.341981,,,,,,,,,,,,,,,,,0.615189,,,,,,,
1.342338,,,,,,,,,,,,,,,,,,,,,,,,0.473174
1.342387,,,,,,,,,,,,,,,,,,,,0.705678,,,,
1.342471,,,,,,,0.545911,,,,,,,,,,,,,,,,,
1.342692,0.583772,,,,,,,,,,,,,,,,,,,,,,,
1.342885,,,,,,,,,0.255124,,,,,,,,,,,,,,,
1.343402,,,,,,,0.552983,,,,,,,,,,,,,,,,,
1.343442,,,,,,,,,,0.564421,,,,,,,,,,,,,,
1.343497,,,,,,,,,,,,,,,,0.350047,,,,,,,,
1.343603,,,,,,,,0.724533,,,,,,,,,,,,,,,,
1.34373,,,,,,,,,,,,0.81271,,,,,,,,,,,,
1.344201,,,,,,,,,,,,,,,0.049393,,,,,,,,,
1.344423,,,,,,,,,,,,,,,,,,0.397773,,,,,,
1.34447,,,,,,,,,,,,,,,,,0.630906,,,,,,,
1.344842,,,0.734591,,,,,,,,,,,,,,,,,,,,,
1.345571,,,,,,,,,,,,,,,,,,,0.696261,,,,,
1.345941,,,,,,0.044622,,,,,,,,,,,,,,,,,,
1.345944,,,,,,,,,,,,,,0.29535,,,,,,,,,,
1.346007,,,,,,,,,0.270214,,,,,,,,,,,,,,,
1.346437,,0.602633,,,,,,,,,,,,,,,,,,,,,,
1.346579,,,,0.546079,,,,,,,,,,,,,,,,,,,,
1.346622,,,,,,,,,,,,,,,,,,,,,,0.025144,,
1.346668,,,,,,,,,,,,,,,,,,,,,0.510889,,,
1.346726,,,,,,,,0.739623,,,,,,,,,,,,,,,,
1.346775,,,,,,,,,,,,,,,,,,,,0.720143,,,,
1.346961,,,,,,,,,,,,,,,,,0.645994,,,,,,,
1.347081,,,,,,,,,,,,,0.598236,,,,,,,,,,,
1.347509,,,,,,,,,,,,,,,,,,,,,,,0.427316,
1.347864,,,,,,,,,0.285929,,,,,,,,,,,,,,,
1.348025,,,,,,,,,,,,,,,0.052718,,,,,,,,,
1.348583,,,,,,,,0.755338,,,,,,,,,,,,,,,,
1.348613,,,,,0.743398,,,,,,,,,,,,,,,,,,,
1.348881,,,,,,,,,,,,0.822818,,,,,,,,,,,,
1.349246,,,,,,,,,,,,,,,,,,,,,,,,0.490787
1.349556,,,,,,,,,,0.577156,,,,,,,,,,,,,,
1.350074,,,,,,,,,,,,,,,,,,0.412869,,,,,,
1.350242,0.597616,,,,,,,,,,,,,,,,,,,,,,,
1.350331,,,,,,,,,,,,,,0.310443,,,,,,,,,,
1.350353,,,,,,,,,0.301645,,,,,,,,,,,,,,,
1.351072,,,,,,,,0.771054,,,,,,,,,,,,,,,,
1.351355,,,,,,,,,,,,,,,0.054509,,,,,,,,,
1.351427,,,,,,,,,,,,,,,,0.345566,,,,,,,,
1.351688,,,,,,,,,,,,,,,,,,,,,0.525355,,,
1.351824,,,,,,,,,,,0.660145,,,,,,,,,,,,,
1.352228,,,,0.561803,,,,,,,,,,,,,,,,,,,,
1.352528,,,,,,,,,,,,,,,,,,,,,,,0.44241,
1.352843,,,,,,,,,0.316733,,,,,,,,,,,,,,,
1.352908,,,,,,,,,,,,,,,,,,,,,,0.038985,,
1.35293,,,,,,,,0.78614,,,,,,,,,,,,,,,,
1.353164,,,,,,,,,,,,,,,,0.360697,,,,,,,,
1.353365,,,,,,,,,,,,,0.612706,,,,,,,,,,,
1.353491,,,,,,0.058467,,,,,,,,,,,,,,,,,,
1.353693,,,,,,,,,,,,,,,,,,,,0.733986,,,,
1.353791,,,,,,,,,,,,,,,,0.37343,,,,,,,,
1.354389,,,,,,,,,,,,,,,,,,,0.708224,,,,,
1.354541,,,,,,,,,,,,,,,,,0.647899,,,,,,,
1.354623,,0.615223,,,,,,,,,,,,,,,,,,,,,,
1.354787,,,,,,,,0.801855,,,,,,,,,,,,,,,,
1.35502,,,,,,,,,,,,0.835898,,,,,,,,,,,,
1.355241,,,,,,,,,,,,,,,,0.390555,,,,,,,,
1.355332,,,,,,,,,0.33245,,,,,,,,,,,,,,,
1.356163,,,,,,,,,,,,,,,,,,,,,,,,0.505259
1.35636,,,,,,,,,,,,,,,,,,0.426711,,,,,,
1.35667,,,,,,,,,,0.590766,,,,,,,,,,,,,,
1.356759,,,,,,,,,,,,,,,,0.420447,,,,,,,,
1.357189,,,,,,,,,0.348164,,,,,,,,,,,,,,,
1.357276,,,,,,,,0.817571,,,,,,,,,,,,,,,,
1.35733,,,,,,,,,,,,,,,0.053782,,,,,,,,,
1.357793,0.611461,,,,,,,,,,,,,,,,,,,,,,,
1.357878,,,,,,0.07356,,,,,,,,,,,,,,,,,,
1.357881,,,,0.576271,,,,,,,,,,,,,,,,,,,,
1.358144,,,,,,,,,,,,,,,,,,,0.723315,,,,,
1.35818,,,,,,,,,,,,,,,,,,,,,,,0.456878,
1.35856,,,,,,,,,,,,,,,,,,,,,,0.053453,,
1.358927,,,,,,,,,,,,,,,,,0.662992,,,,,,,
1.359047,,,,,,,,,0.36325,,,,,,,,,,,,,,,
1.359132,,,,,,,,0.833286,,,,,,,,,,,,,,,,
1.35915,,,,,,,,,,,,,,0.322405,,,,,,,,,,
1.359302,,,,,,,,,,,,,,,,0.398681,,,,,,,,
1.359331,,,,,0.75411,,,,,,,,,,,,,,,,,,,
1.359372,,,0.737772,,,,,,,,,,,,,,,,,,,,,
1.359649,,,,,,,,,,,,,0.627176,,,,,,,,,,,
1.359977,,,,,,,,,,,,,,,,,,,,0.748456,,,,
1.360745,,,,,,,,,,,,,,,,,,0.442432,,,,,,
1.360904,,,,,,,,,0.378965,,,,,,,,,,,,,,,
1.361,,,,,,0.088649,,,,,,,,,,,,,,,,,,
1.361306,,,,,,,,,,,,,,,0.05597,,,,,,,,,
1.361427,,,,,,,,,,,0.67431,,,,,,,,,,,,,
1.361815,,,,,,,,,,,,,,,,,,,,,,,,0.519727
1.362028,,,,,,,,,,0.604745,,,,,,,,,,,,,,
1.362633,,,,,,,,,,,,,,,,0.380282,,,,,,,,
1.362682,,,,,,,,,,,,,,,,,0.678083,,,,,,,
1.362888,,,,,,,,0.847749,,,,,,,,,,,,,,,,
1.362899,,,,0.591366,,,,,,,,,,,,,,,,,,,,
1.362903,,,,,,,,,,,,,,0.338125,,,,,,,,,,
1.363199,,,,,,,,,,,,,,,,,,,,,,,0.471973,
1.363303,,,,,,,,,,,0.682484,,,,,,,,,,,,,
1.363331,,,,,,,,,,,,0.855911,,,,,,,,,,,,
1.363393,,,,,,,,,0.394682,,,,,,,,,,,,,,,
1.363688,,,,,,,,,,,,,,,,,,,,,0.529158,,,
1.363796,,,,,,,,,,,,,,,,,,,0.737783,,,,,
1.363867,,,,,,,,,,,,,,,,,,0.457522,,,,,,
1.364074,,0.627187,,,,,,,,,,,,,,,,,,,,,,
1.364121,,,,,,0.104367,,,,,,,,,,,,,,,,,,
1.364618,,,,,,,,,0.410395,,,,,,,,,,,,,,,
1.364711,0.625304,,,,,,,,,,,,,,,,,,,,,,,
1.364845,,,,,,,,,,,,,,,,,,,,,,0.067923,,
1.364996,,,,,,,,,,,,,,,,,,,,0.76355,,,,
1.365128,,,,,,,,,,,,,,,0.060137,,,,,,,,,
1.365803,,,,,,,,,,,,,,,,,0.693801,,,,,,,
1.366025,,,,,,,,,,,,,,0.353215,,,,,,,,,,
1.366356,,,,,,,,,,,,,,,,,,0.473238,,,,,,
1.366474,,,,,,,,,0.426109,,,,,,,,,,,,,,,
1.366563,,,,,,,,,,,,,,,,0.39092,,,,,,,,
1.366566,,,,,,,,,,,,,0.641647,,,,,,,,,,,
1.366611,,,,,,0.119455,,,,,,,,,,,,,,,,,,
1.366894,,,,,,,,,,0.614733,,,,,,,,,,,,,,
1.367275,,,,,,,,0.862842,,,,,,,,,,,,,,,,
1.367587,,,,,,,,,,,,,,,,,,,,,,,0.486438,
1.367918,,,,0.606461,,,,,,,,,,,,,,,,,,,,
1.368333,,,,,,,,,0.441195,,,,,,,,,,,,,,,
1.368733,,,,,,,,,,,,,,,,,,,,,,,,0.53357
1.368847,,,,,,,,,,,,,,,,,,0.488326,,,,,,
1.368925,,,,,,,,,,,,,,,,,0.708891,,,,,,,
1.369146,,,,,,,,,,,,,,0.368933,,,,,,,,,,
1.369449,,,,,,,,,,,,,,,,,,,0.752251,,,,,
1.369775,,,,,,,0.622176,,,,,,,,,,,,,,,,,
1.370048,,,,,0.765449,,,,,,,,,,,,,,,,,,,
1.370059,,,,,,,,,,,,,,,,0.396236,,,,,,,,
1.370364,,,,,,0.135175,,,,,,,,,,,,,,,,,,
1.370398,,,,,,,,0.877932,,,,,,,,,,,,,,,,
1.370407,,,,,,,,,,,,,,,0.059161,,,,,,,,,
1.370822,,,,,,,,,0.456912,,,,,,,,,,,,,,,
1.37128,,,,,,,,,,,,,,,,,,,,0.77802,,,,
1.371752,,,,,,,,,,0.628088,,,,,,,,,,,,,,
1.371763,,,,,,,,,,,,,,,,,,,,,,0.081766,,
1.371909,,,,,,,,0.888889,,,,,,,,,,,,,,,,
1.371974,,,,,,,,,,,,,,,,,,,,,,,0.501531,
1.372261,0.639149,,,,,,,,,,,,,,,,,,,,,,,
1.372268,,,,,,,,,,,,,,0.384023,,,,,,,,,,
1.372442,,,,,,,0.62988,,,,,,,,,,,,,,,,,
1.3726,,,,,,,,,,,,,,,,,,0.504046,,,,,,
1.372852,,,,,,,,,,,,,0.655488,,,,,,,,,,,
1.372891,,0.639779,,,,,,,,,,,,,,,,,,,,,,
1.372938,,,,0.620927,,,,,,,,,,,,,,,,,,,,
1.372943,,,,,,,,,,,,0.871026,,,,,,,,,,,,
1.37331,,,,,,,,,0.472628,,,,,,,,,,,,,,,
1.373481,,,,,,,,,,,,,,,,0.404763,,,,,,,,
1.373864,,,,,,,,,,,0.69288,,,,,,,,,,,,,
1.374162,,,,,,,0.637269,,,,,,,,,,,,,,,,,
1.374285,,,,,,,,,,,,,,,0.060705,,,,,,,,,
1.374385,,,,,,,,,,,,,,,,,,,,,,,,0.548038
1.37453,,,0.742211,,,,,,,,,,,,,,,,,,,,,
1.374597,,,,,,,,,,,,,,,,,0.715818,,,,,,,
1.374753,,,,,,0.14964,,,,,,,,,,,,,,,,,,
1.374757,,,,,,,,,,,,,,0.399739,,,,,,,,,,
1.375297,,,,,,,,,,,,,,,,0.411193,,,,,,,,
1.375683,,,,,,,,,,,,,,,,,,,,,0.534845,,,
1.375991,,,,,,,,,,0.638448,,,,,,,,,,,,,,
1.376992,,,,,,,,,,,,,,,,,,,,,,,0.516625,
1.377065,,,,,,,,,0.48772,,,,,,,,,,,,,,,
1.377115,,,,,,,,,,,,,,,0.063336,,,,,,,,,
1.37745,,,,,,,,,,,,,,,,,,,,,,0.082409,,
1.377867,,,,,,,,,,,,,,,,0.419856,,,,,,,,
1.377878,,,,,,,,0.89029,,,,,,,,,,,,,,,,
1.37788,,,,,,,,,,,,,,0.414829,,,,,,,,,,
1.377957,,,,0.636022,,,,,,,,,,,,,,,,,,,,
1.378198,,,,,,,,,,,,,,,,,,,,0.791863,,,,
1.378291,,,,,,,,,,,,,,,,,,,0.754788,,,,,
1.378885,,,,,,,,,,,,,,,,,,0.517887,,,,,,
1.378948,,,,,,,,,,,,,,,0.066705,,,,,,,,,
1.379059,,,,,,,,,,,,,,,,,0.700749,,,,,,,
1.379136,,,,,,,,,,,,,0.669958,,,,,,,,,,,
1.379179,0.652992,,,,,,,,,,,,,,,,,,,,,,,
1.379713,,,,,,,,0.873273,,,,,,,,,,,,,,,,
1.379814,,,,,,,0.651737,,,,,,,,,,,,,,,,,
1.380138,,,,,,,,0.862388,,,,,,,,,,,,,,,,
1.380187,,,,,,,,,0.502809,,,,,,,,,,,,,,,
1.380349,,,,,,,,,,0.650679,,,,,,,,,,,,,,
1.380405,,,,,,0.164108,,,,,,,,,,,,,,,,,,
1.38067,,,,,,,,,,,,,,,,,,,,,,,,0.562507
1.381027,,,,,,,,,,,,,,,0.071511,,,,,,,,,
1.381128,,,,,,,,,,,,0.883616,,,,,,,,,,,,
1.38118,,,,,,,,0.843687,,,,,,,,,,,,,,,,
1.381967,,,,,,,,,,,,,,,,,,,,,0.549315,,,
1.382544,,,,,,,,,,,,,,,,,,,,,,0.067342,,
1.382889,,,,,,,,,,,,,,,,,0.685678,,,,,,,
1.382899,,,,,,,,,,,,,,0.429923,,,,,,,,,,
1.382973,,0.652373,,,,,,,,,,,,,,,,,,,,,,
1.382976,,,,0.651117,,,,,,,,,,,,,,,,,,,,
1.383302,,,,,0.773025,,,,,,,,,,,,,,,,,,,
1.383452,,,,,,,,,,,,,,,0.077109,,,,,,,,,
1.383521,,,,,,,,,,,,,,,,0.433695,,,,,,,,
1.383885,,,,,,,,0.837063,,,,,,,,,,,,,,,,
1.38391,,,,,,,,,,,,,,,,,,,,,,,0.530468,
1.38394,,,,,,,,,0.518529,,,,,,,,,,,,,,,
1.384158,,,,,,0.179828,,,,,,,,,,,,,,,,,,
1.386053,,,,,,,,,,,,,0.684429,,,,,,,,,,,
1.386436,,,,,,,,,,,,,,,,,,0.531732,,,,,,
1.386499,,,,,,,,,,,,,,,,,,,0.758581,,,,,
1.386729,0.666836,,,,,,,,,,,,,,,,,,,,,,,
1.386954,,,,,,,,,,,,,,,,,,,,,,,,0.576977
1.386986,,,,,,,,,,,,,,,,,,,,,0.564409,,,
1.38728,,,,,,0.194917,,,,,,,,,,,,,,,,,,
1.387351,,,,,,,,,,,,,,,,,0.670608,,,,,,,
1.387648,,,,,,,,,,,,,,,,,,,,0.804456,,,,
1.388024,,,,,,,,,,,0.717268,,,,,,,,,,,,,
1.388343,,,,,,,,,0.527338,,,,,,,,,,,,,,,
1.38854,,,,,,,,,,,,,,,,0.44879,,,,,,,,
1.388591,,,,,,,,0.826091,,,,,,,,,,,,,,,,
1.388628,,,,0.665585,,,,,,,,,,,,,,,,,,,,
1.389312,,,,,,,,,,,,0.896834,,,,,,,,,,,,
1.389695,,,0.744136,,,,,,,,,,,,,,,,,,,,,
1.389821,,,,,,,,,,,,,,0.441881,,,,,,,,,,
1.389842,,,,,,,,,,0.666166,,,,,,,,,,,,,,
1.390088,,,,,,,,,,,,,,,0.0837,,,,,,,,,
1.390403,,,,,,0.210007,,,,,,,,,,,,,,,,,,
1.390534,,,,,,,0.661819,,,,,,,,,,,,,,,,,
1.390549,,,,,,,,,,,,,,,,,0.655535,,,,,,,
1.390925,,,,,,,,,,,,,,,,,,,0.757964,,,,,
1.391541,,,,,,,,,0.512265,,,,,,,,,,,,,,,
1.391662,,,,,,,,,,,,,,,,0.46388,,,,,,,,
1.391937,,,,,,,,,,,,,,,0.087374,,,,,,,,,
1.392605,,,,,,,,,,,,,,,,,,,,,,,,0.592074
1.392728,,,,,,,,,,,,,,,,,,,,,,,0.543059,
1.392971,,,,,,,,,,,,,0.698272,,,,,,,,,,,
1.393117,,,,,,,,,,,,,,,,,0.639833,,,,,,,
1.393272,,,,,,,,,,,,,,,,,,,,,0.578251,,,
1.3933,,,,,,,,,,,,,,,,,,,,0.818924,,,,
1.393534,,,,,,,,0.839761,,,,,,,,,,,,,,,,
1.393647,,,,0.680679,,,,,,,,,,,,,,,,,,,,
1.393986,,,,,,,,,,,,,,,,,,0.545576,,,,,,
1.394206,,,,,,,,,,,,,,0.457602,,,,,,,,,,
1.394279,0.680681,,,,,,,,,,,,,,,,,,,,,,,
1.394789,,,,,,0.2251,,,,,,,,,,,,,,,,,,
1.394822,,,,,,,,,,0.681142,,,,,,,,,,,,,,
1.395299,,,,,0.778084,,,,,,,,,,,,,,,,,,,
1.395685,,,,,,,,,,,,,,,,,0.62413,,,,,,,
1.396047,,,,,,,,,,,,,,,,0.479601,,,,,,,,
1.39621,,,,,,,,,,,,,,,0.090156,,,,,,,,,
1.396635,,,,,,,,,0.497197,,,,,,,,,,,,,,,
1.396834,,0.670005,,,,,,,,,,,,,,,,,,,,,,
1.3977,,,,,,,,0.845413,,,,,,,,,,,,,,,,
1.397877,,,,,,,,,,,,,,,,,,,0.757982,,,,,
1.397961,,,,,,,,,,,,,,0.472694,,,,,,,,,,
1.398085,,,,,,,0.675036,,,,,,,,,,,,,,,,,
1.398257,,,,,,,,,,,,,,,,,,,,,,,,0.606542
1.39829,,,,,,,,,,,,,,,,,,,,,0.593345,,,
1.398538,,,,,,,,,,,,,,,,0.494689,,,,,,,,
1.398667,,,,0.695146,,,,,,,,,,,,,,,,,,,,
1.398762,,,,,,,,,,,,0.909427,,,,,,,,,,,,
1.399515,,,,,,,,,,,,,,,,,0.609058,,,,,,,
1.399889,,,,,,,,,,,,,0.712115,,,,,,,,,,,
1.400278,,,,,,,,,,,,,,,,,,,,,,,0.556904,
1.400404,,,,,,,,,0.506633,,,,,,,,,,,,,,,
1.400813,,,,,,,,,,0.692629,,,,,,,,,,,,,,
1.401222,,,,,,,0.68447,,,,,,,,,,,,,,,,,
1.401366,,,,,,,,0.852251,,,,,,,,,,,,,,,,
1.401482,,,,,,,,,,,,,,,,,,,,0.83277,,,,
1.401659,,,,,,,,,,,,,,,,0.510407,,,,,,,,
1.40169,,,,,,,,,,,,,,,,,0.604344,,,,,,,
1.401715,,,,,,,,,,,,,,0.487785,,,,,,,,,,
1.401771,,,,,,,,,,,,,,,,,,0.571983,,,,,,
1.40183,0.693897,,,,,,,,,,,,,,,,,,,,,,,
1.402073,,,,,,,,,,,,,,,0.093157,,,,,,,,,
1.402133,,,,,,0.216199,,,,,,,,,,,,,,,,,,
1.402185,,,,,,,,,,,0.741342,,,,,,,,,,,,,
1.402261,,,,,,,,,0.522348,,,,,,,,,,,,,,,
1.402264,,,,,,,,,,,,,,,,,,,0.773075,,,,,
1.40303,,,,,,,,0.863637,,,,,,,,,,,,,,,,
1.403276,,,,,,,,,,,,,,,,,,,,,,,,0.621636
1.403284,,,,,,,,,,0.707598,,,,,,,,,,,,,,
1.403309,,,,,,,,,,,,,,,,,,,,,0.60844,,,
1.403599,,,,,,,,0.875118,,,,,,,,,,,,,,,,
1.404114,,,,,0.791304,,,,,,,,,,,,,,,,,,,
1.404118,,,,,,,,,0.538063,,,,,,,,,,,,,,,
1.404318,,,,0.710242,,,,,,,,,,,,,,,,,,,,
1.404858,,,0.74669,,,,,,,,,,,,,,,,,,,,,
1.405413,,,,,,,,,,,,,,,,0.525498,,,,,,,,
1.40547,,,,,,,,,,,,,,0.502876,,,,,,,,,,
1.405663,,,,,,,,,,,,,,,,,0.607522,,,,,,,
1.405858,,,,,,,,,,,,,,,,,,,,,,0.096309,,
1.405864,,,,,,,,0.884625,,,,,,,,,,,,,,,,
1.40593,,,,,,,,,,,,,,,,,,,,,,,0.571372,
1.405974,,,,,,,,,0.553777,,,,,,,,,,,,,,,
1.405985,,,,,,,,,,,,,,,0.102355,,,,,,,,,
1.406805,,,,,,,,,,,,,0.726587,,,,,,,,,,,
1.406918,,0.681343,,,,,,,,,,,,,,,,,,,,,,
1.406995,,,,,,,,0.909963,,,,,,,,,,,,,,,,
1.407201,,,,,,,,,0.568862,,,,,,,,,,,,,,,
1.407506,,,,,,,0.698939,,,,,,,,,,,,,,,,,
1.407727,,,,,,,,,,,,,,,,,,0.610965,,,,,,
1.407885,,,,,,,,,,,,,,,,,0.613479,,,,,,,
1.408115,,,,,,,,0.89997,,,,,,,,,,,,,,,,
1.408138,,,,,,,,,,0.722324,,,,,,,,,,,,,,
1.408928,,,,,,,,,,,,,,,,,,,,,,,,0.636104
1.409057,,,,,,,,,0.584577,,,,,,,,,,,,,,,
1.409224,,,,,,,,,,,,,,0.517968,,,,,,,,,,
1.409338,,,,0.724708,,,,,,,,,,,,,,,,,,,,
1.409381,0.707742,,,,,,,,,,,,,,,,,,,,,,,
1.409383,,,,,,0.225943,,,,,,,,,,,,,,,,,,
1.409667,,,,,,,,,,,,,,,,,,,,0.84536,,,,
1.410211,,,,,,,,,,,,,,,,,0.628567,,,,,,,
1.410213,,,,,,,,,,,,,,,,,,,,,0.627939,,,
1.410282,,,,,,,,,0.60029,,,,,,,,,,,,,,,
1.410433,,,,,,,,,,,,,,,,0.539965,,,,,,,,
1.410478,,,,,,,,,,,,,,,,,,,0.774354,,,,,
1.410862,,,,,,0.236421,,,,,,,,,,,,,,,,,,
1.410949,,,,,,,,,,,,,,,,,,,,,,,0.586467,
1.411804,,,,,,,,0.897902,,,,,,,,,,,,,,,,
1.412013,,,,,,,,,,,,0.918259,,,,,,,,,,,,
1.412114,,,,,,,,,,,,,,,,,,0.626058,,,,,,
1.412298,,,,,0.804522,,,,,,,,,,,,,,,,,,,
