x,world-population,terrestrial-biosphere-degradation,domesticated-land,coastal-nitrogen,tropical-forest-lost,shrimp-aquaculture,ocean-acidification,marine-fish-capture,stratospheric-ozone,surface-temperature,nitrous-dioxide,methane,carbon-dioxide,international-tourism,telecommunications,transportation,fertilizer-consumption,paper-production,water-use,large-dam,primary-energy-use,foreign-direct-investement,real-gdp,urban-population,world-population-smoothed,terrestrial-biosphere-degradation-smoothed,domesticated-land-smoothed,coastal-nitrogen-smoothed,tropical-forest-lost-smoothed,shrimp-aquaculture-smoothed,ocean-acidification-smoothed,marine-fish-capture-smoothed,stratospheric-ozone-smoothed,surface-temperature-smoothed,nitrous-dioxide-smoothed,methane-smoothed,carbon-dioxide-smoothed,international-tourism-smoothed,telecommunications-smoothed,transportation-smoothed,fertilizer-consumption-smoothed,paper-production-smoothed,water-use-smoothed,large-dam-smoothed,primary-energy-use-smoothed,foreign-direct-investement-smoothed,real-gdp-smoothed,urban-population-smoothed
0.280093,,0.117194,,,,,,,,,,,,,,,,,,,,,,,,0.117461266339881,,,,,,,,,,,,,,,,,,,,,,
0.283886,0.117204,,,,,,,,,,,,,,,,,,,,,,,,0.120300525759222,,,,,,,,,,,,,,,,,,,,,,,
0.284743,,,,,,,,,,,,,,,,,,,,,,,,0.027346,,,,,,,,,,,,,,,,,,,,,,,,0.0252826880870697
0.285173,,,,,,,,,,,,,0.107781,,,,,,,,,,,,,,,,,,,,,,,,0.106286292059702,,,,,,,,,,,
0.289149,,,,,,,,,,,,,,,,,,,,,0.034899,,,,,,,,,,,,,,,,,,,,,,,,0.0348779786796833,,,
0.290596,,,0.213994,,,,,,,,,,,,,,,,,,,,,,,,0.214090382298451,,,,,,,,,,,,,,,,,,,,,
0.291945,,,,,,,,,,,0.180064,,,,,,,,,,,,,,,,,,,,,,,,0.179610858181621,,,,,,,,,,,,,
0.292876,,,,0.060673,,,,,,,,,,,,,,,,,,,,,,,,0.0604602894666846,,,,,,,,,,,,,,,,,,,,
0.293363,,,,,,,,,,,,0.118486,,,,,,,,,,,,,,,,,,,,,,,,0.118316849328426,,,,,,,,,,,,
0.293467,,,,,0.077012,,,,,,,,,,,,,,,,,,,,,,,,0.0775906545507409,,,,,,,,,,,,,,,,,,,
0.295258,,0.119119,,,,,,,,,,,,,,,,,,,,,,,,0.119108919043078,,,,,,,,,,,,,,,,,,,,,,
0.29905,0.119129,,,,,,,,,,,,,,,,,,,,,,,,0.121816331767057,,,,,,,,,,,,,,,,,,,,,,,
0.299355,,,,,,,,,,,,,,,,,,,-0.002149,,,,,,,,,,,,,,,,,,,,,,,,-0.00214212833943158,,,,,
0.299698,,,,,,,,,,,,,0.112847,,,,,,,,,,,,,,,,,,,,,,,,0.109271165815262,,,,,,,,,,,
0.300545,,,,,,,,,,,,,,,,,,,,,,,,0.027388,,,,,,,,,,,,,,,,,,,,,,,,0.0258556919418485
0.304317,,,,,,,,,,,,,,,,,,,,,0.035567,,,,,,,,,,,,,,,,,,,,,,,,0.0354088040349691,,,
0.305757,,,0.217176,,,,,,,,,,,,,,,,,,,,,,,,0.217025829152302,,,,,,,,,,,,,,,,,,,,,
0.307119,,,,,,,,,,,0.178219,,,,,,,,,,,,,,,,,,,,,,,,0.177907644026284,,,,,,,,,,,,,
0.307891,,,,,,,,,,,,0.122295,,,,,,,,,,,,,,,,,,,,,,,,0.119643575746263,,,,,,,,,,,,
0.308043,,,,0.06197,,,,,,,,,,,,,,,,,,,,,,,,0.0620639933978795,,,,,,,,,,,,,,,,,,,,
0.308631,,,,,0.079566,,,,,,,,,,,,,,,,,,,,,,,,0.0799409340332614,,,,,,,,,,,,,,,,,,,
0.311055,,0.121046,,,,,,,,,,,,,,,,,,,,,,,,0.120850852237187,,,,,,,,,,,,,,,,,,,,,,
0.31421,0.12294,,,,,,,,,,,,,,,,,,,,,,,,0.123269752795907,,,,,,,,,,,,,,,,,,,,,,,
0.314225,,,,,,,,,,,,,0.117284,,,,,,,,,,,,,,,,,,,,,,,,0.112192834908357,,,,,,,,,,,
0.316346,,,,,,,,,,,,,,,,,,,,,,,,0.02743,,,,,,,,,,,,,,,,,,,,,,,,0.0264079792069748
0.320118,,,,,,,,,,,,,,,,,,,,,0.03561,,,,,,,,,,,,,,,,,,,,,,,,0.0359854718835811,,,
0.320838,,,,,,,,,,0.000422,,,,,,,,,,,,,,,,,,,,,,,,0.00462244798011466,,,,,,,,,,,,,,
0.32092,,,0.21973,,,,,,,,,,,,,,,,,,,,,,,,0.220005487012497,,,,,,,,,,,,,,,,,,,,,
0.322295,,,,,,,,,,,0.175746,,,,,,,,,,,,,,,,,,,,,,,,0.176272153350794,,,,,,,,,,,,,
0.323208,,,,0.063895,,,,,,,,,,,,,,,,,,,,,,,,0.063674641909776,,,,,,,,,,,,,,,,,,,,
0.323693,,,,,,,,,,,,0.122337,,,,,,,,,,,,,,,,,,,,,,,,0.121189785612987,,,,,,,,,,,,
0.323794,,,,,0.08212,,,,,,,,,,,,,,,,,,,,,,,,0.0823900844544204,,,,,,,,,,,,,,,,,,,
0.32622,,0.122972,,,,,,,,,,,,,,,,,,,,,,,,0.122532330905211,,,,,,,,,,,,,,,,,,,,,,
0.328753,,,,,,,,,,,,,0.121093,,,,,,,,,,,,,,,,,,,,,,,,0.114856457756719,,,,,,,,,,,
0.329371,0.126751,,,,,,,,,,,,,,,,,,,,,,,,0.124776372541637,,,,,,,,,,,,,,,,,,,,,,,
0.332148,,,,,,,,,,,,,,,,,,,,,,,,0.027472,,,,,,,,,,,,,,,,,,,,,,,,0.0269688328930683
0.335917,,,,,,,,,,,,,,,,,,,,,0.036908,,,,,,,,,,,,,,,,,,,,,,,,0.0365880468674221,,,
0.336082,,,0.222912,,,,,,,,,,,,,,,,,,,,,,,,0.223018064095995,,,,,,,,,,,,,,,,,,,,,
0.338096,,,,,,,,,,,0.175788,,,,,,,,,,,,,,,,,,,,,,,,0.17504479128511,,,,,,,,,,,,,
0.338853,,,,,,,,,,,,0.126147,,,,,,,,,,,,,,,,,,,,,,,,0.122892916760539,,,,,,,,,,,,
0.338956,,,,,0.085302,,,,,,,,,,,,,,,,,,,,,,,,0.0849147081672278,,,,,,,,,,,,,,,,,,,
0.339006,,,,0.065194,,,,,,,,,,,,,,,,,,,,,,,,0.0653480802120023,,,,,,,,,,,,,,,,,,,,
0.341386,,0.124269,,,,,,,,,,,,,,,,,,,,,,,,0.124228230974104,,,,,,,,,,,,,,,,,,,,,,
0.344532,0.129933,,,,,,,,,,,,,,,,,,,,,,,,0.126451179024741,,,,,,,,,,,,,,,,,,,,,,,
0.344554,,,,,,,,,,,,,0.121136,,,,,,,,,,,,,,,,,,,,,,,,0.117232860686573,,,,,,,,,,,
0.345398,,,,,,,,,,,,,,,,,,,,,0.036934,,,,,,,,,,,,,,,,,,,,,,,,0.0369678795354385,,,
0.347949,,,,,,,,,,,,,,,,,,,,,,,,0.027514,,,,,,,,,,,,,,,,,,,,,,,,0.0275415649333027
0.351244,,,0.226094,,,,,,,,,,,,,,,,,,,,,,,,0.22608687892764,,,,,,,,,,,,,,,,,,,,,
0.353277,,,,,,,,,,,0.17143,,,,,,,,,,,,,,,,,,,,,,,,0.174401466924382,,,,,,,,,,,,,
0.35412,,,,,0.087228,,,,,,,,,,,,,,,,,,,,,,,,0.087510047574108,,,,,,,,,,,,,,,,,,,
0.354171,,,,0.06712,,,,,,,,,,,,,,,,,,,,,,,,0.066970205589392,,,,,,,,,,,,,,,,,,,,
0.354655,,,,,,,,,,,,0.126189,,,,,,,,,,,,,,,,,,,,,,,,0.124906684036526,,,,,,,,,,,,
0.357183,,0.126196,,,,,,,,,,,,,,,,,,,,,,,,0.12603145061743,,,,,,,,,,,,,,,,,,,,,,
0.357498,,,,,,,0.000519,,,,,,,,,,,,,,,,,,,,,,,,0.0031846857281548,,,,,,,,,,,,,,,,,
0.3597,0.130602,,,,,,,,,,,,,,,,,,,,,,,,0.128344955927068,,,,,,,,,,,,,,,,,,,,,,,
0.360356,,,,,,,,,,,,,0.121178,,,,,,,,,,,,,,,,,,,,,,,,0.11839671057483,,,,,,,,,,,
0.361198,,,,,,,,,,,,,,,,,,,,,0.037604,,,,,,,,,,,,,,,,,,,,,,,,0.0376361450812962,,,
0.363751,,,,,,,,,,,,,,,,,,,,,,,,0.027557,,,,,,,,,,,,,,,,,,,,,,,,0.0281296310246053
0.366405,,,0.229277,,,,,,,,,,,,,,,,,,,,,,,,0.229206733294225,,,,,,,,,,,,,,,,,,,,,
0.369079,,,,,,,,,,,0.171472,,,,,,,,,,,,,,,,,,,,,,,,0.17374701002672,,,,,,,,,,,,,
0.369282,,,,,0.09041,,,,,,,,,,,,,,,,,,,,,,,,0.090170154269336,,,,,,,,,,,,,,,,,,,
0.369969,,,,0.068418,,,,,,,,,,,,,,,,,,,,,,,,0.0686975577711478,,,,,,,,,,,,,,,,,,,,
0.370456,,,,,,,,,,,,0.126232,,,,,,,,,,,,,,,,,,,,,,,,0.127069165969785,,,,,,,,,,,,
0.372348,,0.128122,,,,,,,,,,,,,,,,,,,,,,,,0.127818496052237,,,,,,,,,,,,,,,,,,,,,,
0.375502,0.130644,,,,,,,,,,,,,,,,,,,,,,,,0.130466826979379,,,,,,,,,,,,,,,,,,,,,,,
0.376157,,,,,,,,,,,,,0.12122,,,,,,,,,,,,,,,,,,,,,,,,0.118455832410044,,,,,,,,,,,
0.376998,,,,,,,,,,,,,,,,,,,,,0.038274,,,,,,,,,,,,,,,,,,,,,,,,0.0383293190045859,,,
0.378351,,,,,,,,,,,,,,,,,,,,0.00246,,,,,,,,,,,,,,,,,,,,,,,,0.00323938459394006,,,,
0.379553,,,,,,,,,,,,,,,,,,,,,,,,0.027599,,,,,,,,,,,,,,,,,,,,,,,,0.0286783193113138
0.381567,,,0.232459,,,,,,,,,,,,,,,,,,,,,,,,0.23236828370941,,,,,,,,,,,,,,,,,,,,,
0.384445,,,,,0.092964,,,,,,,,,,,,,,,,,,,,,,,,0.092916007198481,,,,,,,,,,,,,,,,,,,
0.38488,,,,,,,,,,,0.171514,,,,,,,,,,,,,,,,,,,,,,,,0.172554623583794,,,,,,,,,,,,,
0.385134,,,,0.070344,,,,,,,,,,,,,,,,,,,,,,,,0.0703913772733552,,,,,,,,,,,,,,,,,,,,
0.386258,,,,,,,,,,,,0.126274,,,,,,,,,,,,,,,,,,,,,,,,0.129348562378697,,,,,,,,,,,,
0.388146,,0.129421,,,,,,,,,,,,,,,,,,,,,,,,0.129662572983095,,,,,,,,,,,,,,,,,,,,,,
0.391303,0.130686,,,,,,,,,,,,,,,,,,,,,,,,0.132656398190427,,,,,,,,,,,,,,,,,,,,,,,
0.391336,,,,,,,,,,,,,0.11749,,,,,,,,,,,,,,,,,,,,,,,,0.118333657512117,,,,,,,,,,,
0.392165,,,,,,,,,,,,,,,,,,,,,0.038943,,,,,,,,,,,,,,,,,,,,,,,,0.0389976058091532,,,
0.394151,,,,,,,,,,,,,,,,,,,,0.00313,,,,,,,,,,,,,,,,,,,,,,,,0.00314204345851398,,,,
0.395208,,,,,,,,,,0.08608,,,,,,,,,,,,,,,,,,,,,,,,0.0958200639588771,,,,,,,,,,,,,,
0.395354,,,,,,,,,,,,,,,,,,,,,,,,0.027641,,,,,,,,,,,,,,,,,,,,,,,,0.0291765013400949
0.396729,,,0.235641,,,,,,,,,,,,,,,,,,,,,,,,0.235587303610228,,,,,,,,,,,,,,,,,,,,,
0.399607,,,,,0.096146,,,,,,,,,,,,,,,,,,,,,,,,0.0957469436064882,,,,,,,,,,,,,,,,,,,
0.400299,,,,0.072269,,,,,,,,,,,,,,,,,,,,,,,,0.0721052035338455,,,,,,,,,,,,,,,,,,,,
0.400682,,,,,,,,,,,0.171556,,,,,,,,,,,,,,,,,,,,,,,,0.170786604024079,,,,,,,,,,,,,
0.401419,,,,,,,,,,,,0.129456,,,,,,,,,,,,,,,,,,,,,,,,0.131615525908135,,,,,,,,,,,,
0.403311,,0.131346,,,,,,,,,,,,,,,,,,,,,,,,0.131421753839433,,,,,,,,,,,,,,,,,,,,,,
0.405488,,,,,,,0.019498,,,,,,,,,,,,,,,,,,,,,,,,0.0192347648961209,,,,,,,,,,,,,,,,,
0.407103,0.131356,,,,,,,,,,,,,,,,,,,,,,,,0.134828393396895,,,,,,,,,,,,,,,,,,,,,,,
0.40714,,,,,,,,,,,,,0.116903,,,,,,,,,,,,,,,,,,,,,,,,0.118916965658977,,,,,,,,,,,
0.407965,,,,,,,,,,,,,,,,,,,,,0.039614,,,,,,,,,,,,,,,,,,,,,,,,0.0397159415940942,,,
0.409953,,,,,,,,,,,,,,,,,,,,0.003172,,,,,,,,,,,,,,,,,,,,,,,,0.0030697513012279,,,,
0.411154,,,,,,,,,,,,,,,,,,,,,,,,0.028311,,,,,,,,,,,,,,,,,,,,,,,,0.0296929189236476
0.41189,,,0.238823,,,,,,,,,,,,,,,,,,,,,,,,0.238826047772752,,,,,,,,,,,,,,,,,,,,,
0.41477,,,,,0.0987,,,,,,,,,,,,,,,,,,,,,,,,0.0986269353296381,,,,,,,,,,,,,,,,,,,
0.415951,,,,,,,,,,,,0.132008,,,,,,,,,,,,,,,,,,,,,,,,0.133835403756293,,,,,,,,,,,,
0.416097,,,,0.073568,,,,,,,,,,,,,,,,,,,,,,,,0.0739103854704322,,,,,,,,,,,,,,,,,,,,
0.416483,,,,,,,,,,,0.171598,,,,,,,,,,,,,,,,,,,,,,,,0.168895614543348,,,,,,,,,,,,,
0.418474,,0.1339,,,,,,,,,,,,,,,,,,,,,,,,0.133299896303998,,,,,,,,,,,,,,,,,,,,,,
0.418709,,,,,,,,,,,,,,,,,,,,,0.040271,,,,,,,,,,,,,,,,,,,,,,,,0.0402268157276949,,,
0.421688,,,,,,,,,,,,,0.112543,,,,,,,,,,,,,,,,,,,,,,,,0.119697257479217,,,,,,,,,,,
0.422263,0.135167,,,,,,,,,,,,,,,,,,,,,,,,0.136901339821965,,,,,,,,,,,,,,,,,,,,,,,
0.425755,,,,,,,,,,,,,,,,,,,,0.003214,,,,,,,,,,,,,,,,,,,,,,,,0.0030114775116644,,,,
0.426319,,,,,,,,,,,,,,,,,,,,,,,,0.030237,,,,,,,,,,,,,,,,,,,,,,,,0.0302695353393227
0.427052,,,0.242006,,,,,,,,,,,,,,,,,,,,,,,,0.242073748155625,,,,,,,,,,,,,,,,,,,,,
0.429933,,,,,0.101254,,,,,,,,,,,,,,,,,,,,,,,,0.101461327111901,,,,,,,,,,,,,,,,,,,
0.431114,,,,,,,,,,,,0.134562,,,,,,,,,,,,,,,,,,,,,,,,0.136173316858359,,,,,,,,,,,,
0.431262,,,,0.075494,,,,,,,,,,,,,,,,,,,,,,,,0.0756608623955705,,,,,,,,,,,,,,,,,,,,
0.432285,,,,,,,,,,,0.17164,,,,,,,,,,,,,,,,,,,,,,,,0.167055647206727,,,,,,,,,,,,,
0.434273,,0.135199,,,,,,,,,,,,,,,,,,,,,,,,0.135335617308838,,,,,,,,,,,,,,,,,,,,,,
0.434509,,,,,,,,,,,,,,,,,,,,,0.040941,,,,,,,,,,,,,,,,,,,,,,,,0.040989569329671,,,
0.436216,,,,,,,,,,,,,0.116352,,,,,,,,,,,,,,,,,,,,,,,,0.120047966172057,,,,,,,,,,,
0.437425,0.138349,,,,,,,,,,,,,,,,,,,,,,,,0.139015219350643,,,,,,,,,,,,,,,,,,,,,,,
0.441485,,,,,,,,,,,,,,,,,,,,,,,,0.031534,,,,,,,,,,,,,,,,,,,,,,,,0.0309660325834138
0.441556,,,,,,,,,,,,,,,,,,,,0.003256,,,,,,,,,,,,,,,,,,,,,,,,0.00296183708597485,,,,
0.442212,,,0.245816,,,,,,,,,,,,,,,,,,,,,,,,0.245385234383648,,,,,,,,,,,,,,,,,,,,,
0.445095,,,,,0.104436,,,,,,,,,,,,,,,,,,,,,,,,0.1042626175989,,,,,,,,,,,,,,,,,,,
0.445642,,,,,,,,,,,,0.138371,,,,,,,,,,,,,,,,,,,,,,,,0.138439112518434,,,,,,,,,,,,
0.447059,,,,0.077421,,,,,,,,,,,,,,,,,,,,,,,,0.0775494375886698,,,,,,,,,,,,,,,,,,,,
0.448086,,,,,,,,,,,0.171682,,,,,,,,,,,,,,,,,,,,,,,,0.16456724145402,,,,,,,,,,,,,
0.449437,,0.137124,,,,,,,,,,,,,,,,,,,,,,,,0.137292682142694,,,,,,,,,,,,,,,,,,,,,,
0.450309,,,,,,,,,,,,,,,,,,,,,0.041611,,,,,,,,,,,,,,,,,,,,,,,,0.0417404021187019,,,
0.450746,,,,,,,,,,,,,0.119533,,,,,,,,,,,,,,,,,,,,,,,,0.120432574844982,,,,,,,,,,,
0.452585,0.14216,,,,,,,,,,,,,,,,,,,,,,,,0.141156758536135,,,,,,,,,,,,,,,,,,,,,,,
0.457284,,,,,,,,,,,,,,,,,,,,,,,,0.032832,,,,,,,,,,,,,,,,,,,,,,,,0.0317775454345594
0.457358,,,,,,,,,,,,,,,,,,,,0.003298,,,,,,,,,,,,,,,,,,,,,,,,0.00293235748735015,,,,
0.457374,,,0.248999,,,,,,,,,,,,,,,,,,,,,,,,0.248816861827731,,,,,,,,,,,,,,,,,,,,,
0.457984,,,,,,,,,,,,,,,,,,,,,,,0.005814,,,,,,,,,,,,,,,,,,,,,,,,0.00608756323920413,
0.459479,,,,,,,,,,0.165428,,,,,,,,,,,,,,,,,,,,,,,,0.156257971317854,,,,,,,,,,,,,,
0.46017,,,,,,,,,,,,0.14218,,,,,,,,,,,,,,,,,,,,,,,,0.140757166234162,,,,,,,,,,,,
0.460256,,,,,0.107619,,,,,,,,,,,,,,,,,,,,,,,,0.107155106827563,,,,,,,,,,,,,,,,,,,
0.462224,,,,0.079346,,,,,,,,,,,,,,,,,,,,,,,,0.0794283352243424,,,,,,,,,,,,,,,,,,,,
0.462633,,,,,,,,,,,0.16795,,,,,,,,,,,,,,,,,,,,,,,,0.161595493234869,,,,,,,,,,,,,
0.464602,,0.13905,,,,,,,,,,,,,,,,,,,,,,,,0.139333934163001,,,,,,,,,,,,,,,,,,,,,,
0.465477,,,,,,,,,,,,,,,,,,,,,0.04228,,,,,,,,,,,,,,,,,,,,,,,,0.0424369330807232,,,
0.466542,,,,,,,,,,,,,0.12146,,,,,,,,,,,,,,,,,,,,,,,,0.121428456020063,,,,,,,,,,,
0.467747,0.145342,,,,,,,,,,,,,,,,,,,,,,,,0.143377251254485,,,,,,,,,,,,,,,,,,,,,,,
0.472535,,,0.252181,,,,,,,,,,,,,,,,,,,,,,,,0.252191792867437,,,,,,,,,,,,,,,,,,,,,
0.473084,,,,,,,,,,,,,,,,,,,,,,,,0.033503,,,,,,,,,,,,,,,,,,,,,,,,0.0326141915274087
0.473159,,,,,,,,,,,,,,,,,,,,0.00334,,,,,,,,,,,,,,,,,,,,,,,,0.00293737873864575,,,,
0.473785,,,,,,,,,,,,,,,,,,,,,,,0.005856,,,,,,,,,,,,,,,,,,,,,,,,0.00583878575269101,
0.475418,,,,,0.110801,,,,,,,,,,,,,,,,,,,,,,,,0.110263475357703,,,,,,,,,,,,,,,,,,,
0.475971,,,,,,,,,,,,0.142222,,,,,,,,,,,,,,,,,,,,,,,,0.143344905220916,,,,,,,,,,,,
0.476551,,,,,,,,,,,0.16296,,,,,,,,,,,,,,,,,,,,,,,,0.158944779438947,,,,,,,,,,,,,
0.477388,,,,0.081272,,,,,,,,,,,,,,,,,,,,,,,,0.0813122746740999,,,,,,,,,,,,,,,,,,,,
0.477477,,,,,,,0.046082,,,,,,,,,,,,,,,,,,,,,,,,0.0418223438314815,,,,,,,,,,,,,,,,,
0.479765,,0.141604,,,,,,,,,,,,,,,,,,,,,,,,0.141538790193227,,,,,,,,,,,,,,,,,,,,,,
0.481275,,,,,,,,,,,,,,,,,,,,,0.043579,,,,,,,,,,,,,,,,,,,,,,,,0.0431559266809753,,,
0.482344,,,,,,,,,,,,,0.121502,,,,,,,,,,,,,,,,,,,,,,,,0.123210044047576,,,,,,,,,,,
0.482911,0.147268,,,,,,,,,,,,,,,,,,,,,,,,0.145695291014187,,,,,,,,,,,,,,,,,,,,,,,
0.487695,,,0.255992,,,,,,,,,,,,,,,,,,,,,,,,0.255527743193913,,,,,,,,,,,,,,,,,,,,,
0.488885,,,,,,,,,,,,,,,,,,,,,,,,0.033545,,,,,,,,,,,,,,,,,,,,,,,,0.0334124886711884
0.488961,,,,,,,,,,,,,,,,,,,,0.003382,,,,,,,,,,,,,,,,,,,,,,,,0.00295510782065721,,,,
0.489587,,,,,,,,,,,,,,,,,,,,,,,0.005898,,,,,,,,,,,,,,,,,,,,,,,,0.00569913779968704,
0.490469,,,,,,,,,,,0.15797,,,,,,,,,,,,,,,,,,,,,,,,0.157234680401681,,,,,,,,,,,,,
0.490499,,,,,,,,,,,,0.146031,,,,,,,,,,,,,,,,,,,,,,,,0.145792027309152,,,,,,,,,,,,
0.49058,,,,,0.113983,,,,,,,,,,,,,,,,,,,,,,,,0.113344503946893,,,,,,,,,,,,,,,,,,,
0.492553,,,,0.083197,,,,,,,,,,,,,,,,,,,,,,,,0.0831429509633606,,,,,,,,,,,,,,,,,,,,
0.495562,,0.143531,,,,,,,,,,,,,,,,,,,,,,,,0.143970252027137,,,,,,,,,,,,,,,,,,,,,,
0.497075,,,,,,,,,,,,,,,,,,,,,0.044249,,,,,,,,,,,,,,,,,,,,,,,,0.0438892022644493,,,
0.498078,0.148565,,,,,,,,,,,,,,,,,,,,,,,,0.148050072183769,,,,,,,,,,,,,,,,,,,,,,,
0.498146,,,,,,,,,,,,,0.121544,,,,,,,,,,,,,,,,,,,,,,,,0.125385964603469,,,,,,,,,,,
0.499812,,,,,,,,,,0.213293,,,,,,,,,,,,,,,,,,,,,,,,0.1858751874193,,,,,,,,,,,,,,
0.502223,,,0.259801,,,,,,,,,,,,,,,,,,,,,,,,0.259008643773178,,,,,,,,,,,,,,,,,,,,,
0.504687,,,,,,,,,,,,,,,,,,,,,,,,0.033587,,,,,,,,,,,,,,,,,,,,,,,,0.0341765573487705
0.504763,,,,,,,,,,,,,,,,,,,,0.003424,,,,,,,,,,,,,,,,,,,,,,,,0.00298437981771342,,,,
0.505021,,,,,,,,,,,0.152353,,,,,,,,,,,,,,,,,,,,,,,,0.155551532964542,,,,,,,,,,,,,
0.505388,,,,,,,,,,,,,,,,,,,,,,,0.00594,,,,,,,,,,,,,,,,,,,,,,,,0.00567306799388517,
0.505661,,,,,,,,,,,,0.149213,,,,,,,,,,,,,,,,,,,,,,,,0.148422171893221,,,,,,,,,,,,
0.505741,,,,,0.117166,,,,,,,,,,,,,,,,,,,,,,,,0.116372320913541,,,,,,,,,,,,,,,,,,,
0.508352,,,,0.084496,,,,,,,,,,,,,,,,,,,,,,,,0.085096414364628,,,,,,,,,,,,,,,,,,,,
0.510724,,0.146713,,,,,,,,,,,,,,,,,,,,,,,,0.146383263827432,,,,,,,,,,,,,,,,,,,,,,
0.512243,,,,,,,,,,,,,,,,,,,,,0.044918,,,,,,,,,,,,,,,,,,,,,,,,0.0446260603491414,,,
0.513875,0.150492,,,,,,,,,,,,,,,,,,,,,,,,0.150475471605775,,,,,,,,,,,,,,,,,,,,,,,
0.513947,,,,,,,,,,,,,0.121586,,,,,,,,,,,,,,,,,,,,,,,,0.127664795168715,,,,,,,,,,,
0.517385,,,0.262983,,,,,,,,,,,,,,,,,,,,,,,,0.262887464423457,,,,,,,,,,,,,,,,,,,,,
0.520189,,,,,,,,,,,,0.153022,,,,,,,,,,,,,,,,,,,,,,,,0.151021804266088,,,,,,,,,,,,
0.520198,,,,,,,,,,,0.149252,,,,,,,,,,,,,,,,,,,,,,,,0.153166914901316,,,,,,,,,,,,,
0.520487,,,,,,,,,,,,,,,,,,,,,,,,0.034257,,,,,,,,,,,,,,,,,,,,,,,,0.0349537469837128
0.520564,,,,,,,,,,,,,,,,,,,,0.003466,,,,,,,,,,,,,,,,,,,,,,,,0.0030704653730216,,,,
0.520903,,,,,0.120348,,,,,,,,,,,,,,,,,,,,,,,,0.119797660279069,,,,,,,,,,,,,,,,,,,
0.52119,,,,,,,,,,,,,,,,,,,,,,,0.005982,,,,,,,,,,,,,,,,,,,,,,,,0.00576341123162819,
0.523515,,,,0.08705,,,,,,,,,,,,,,,,,,,,,,,,0.0870646951797941,,,,,,,,,,,,,,,,,,,,
0.525889,,0.148639,,,,,,,,,,,,,,,,,,,,,,,,0.148931587554289,,,,,,,,,,,,,,,,,,,,,,
0.52784,,,,,,,,,,,,,0.12665,,,,,,,,,,,,,,,,,,,,,,,,0.129522663456208,,,,,,,,,,,
0.528043,,,,,,,,,,,,,,,,,,,,,0.045588,,,,,,,,,,,,,,,,,,,,,,,,0.0453632316505835,,,
0.529039,0.152417,,,,,,,,,,,,,,,,,,,,,,,,0.15290140909544,,,,,,,,,,,,,,,,,,,,,,,
0.532545,,,0.266794,,,,,,,,,,,,,,,,,,,,,,,,0.266833154889263,,,,,,,,,,,,,,,,,,,,,
0.534741,,,,,,,,,,,0.147405,,,,,,,,,,,,,,,,,,,,,,,,0.151342714102601,,,,,,,,,,,,,
0.535355,,,,,,,,,,,,0.154319,,,,,,,,,,,,,,,,,,,,,,,,0.153772407228009,,,,,,,,,,,,
0.535653,,,,,,,,,,,,,,,,,,,,,,,,0.035554,,,,,,,,,,,,,,,,,,,,,,,,0.0357136335695472
0.536065,,,,,0.12353,,,,,,,,,,,,,,,,,,,,,,,,0.123554429174825,,,,,,,,,,,,,,,,,,,
0.536366,,,,,,,,,,,,,,,,,,,,0.003508,,,,,,,,,,,,,,,,,,,,,,,,0.00313416313406739,,,,
0.536991,,,,,,,,,,,,,,,,,,,,,,,0.006024,,,,,,,,,,,,,,,,,,,,,,,,0.00596588192782579,
0.538098,,,,,,,0.068866,,,,,,,,,,,,,,,,,,,,,,,,0.0598283605107187,,,,,,,,,,,,,,,,,
0.53868,,,,0.088976,,,,,,,,,,,,,,,,,,,,,,,,0.0890020590229401,,,,,,,,,,,,,,,,,,,,
0.541052,,0.151192,,,,,,,,,,,,,,,,,,,,,,,,0.151626663403996,,,,,,,,,,,,,,,,,,,,,,
0.541091,,,,,,,,,,,,,0.135483,,,,,,,,,,,,,,,,,,,,,,,,0.131213011966338,,,,,,,,,,,
0.543843,,,,,,,,,,,,,,,,,,,,,0.046259,,,,,,,,,,,,,,,,,,,,,,,,0.0460391317232233,,,
0.544203,0.154971,,,,,,,,,,,,,,,,,,,,,,,,0.155470345241356,,,,,,,,,,,,,,,,,,,,,,,
0.546509,,,,,,,,,,0.24358,,,,,,,,,,,,,,,,,,,,,,,,0.21247818915298,,,,,,,,,,,,,,
0.547705,,,0.270604,,,,,,,,,,,,,,,,,,,,,,,,0.270969335403429,,,,,,,,,,,,,,,,,,,,,
0.549247,,,,,,,,,,,,0.160012,,,,,,,,,,,,,,,,,,,,,,,,0.156298925006215,,,,,,,,,,,,
0.550542,,,,,,,,,,,0.147447,,,,,,,,,,,,,,,,,,,,,,,,0.151084950224869,,,,,,,,,,,,,
0.551226,,,,,0.126712,,,,,,,,,,,,,,,,,,,,,,,,0.127393817965747,,,,,,,,,,,,,,,,,,,
0.551452,,,,,,,,,,,,,,,,,,,,,,,,0.036853,,,,,,,,,,,,,,,,,,,,,,,,0.0365212096526104
0.552167,,,,,,,,,,,,,,,,,,,,0.003551,,,,,,,,,,,,,,,,,,,,,,,,0.00316649082159173,,,,
0.552793,,,,,,,,,,,,,,,,,,,,,,,0.006066,,,,,,,,,,,,,,,,,,,,,,,,0.00627426797345169,
0.554476,,,,0.090903,,,,,,,,,,,,,,,,,,,,,,,,0.0908563861062442,,,,,,,,,,,,,,,,,,,,
